Start,Stop,Type,Bus,Year,Month,Week,Hour,Counts
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","1","Tue","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","2","Tue","16","7"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","4","Tue","16","5"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","5","Tue","16","4"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","10","Tue","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","11","Tue","16","3"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","12","Tue","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","1","Tue","18","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","4","Tue","18","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","1","Tue","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","2","Tue","19","5"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","4","Tue","19","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","5","Tue","19","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","10","Tue","19","2"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","12","Tue","19","2"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","1","Tue","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","2","Tue","20","3"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","4","Tue","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","5","Tue","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","11","Tue","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B108","2015","12","Tue","20","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","11","8"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","11","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","11","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","11","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","11","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","12","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","12","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","12","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","12","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","12","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Mon","12","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","13","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","13","7"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","13","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","13","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","13","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","13","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","14","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","14","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","14","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","14","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","14","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","15","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","15","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","15","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","15","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","15","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","16","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","16","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","16","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","16","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","16","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","16","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Mon","16","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","17","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","17","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","17","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Mon","17","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","18","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","18","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","18","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","18","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","18","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","19","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","19","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","19","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","19","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Mon","19","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","20","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Mon","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Mon","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Mon","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Mon","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Mon","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Mon","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Mon","21","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","6","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","6","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","6","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","6","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","7","12"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","7","11"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","7","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","7","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","7","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","7","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","8","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","8","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","8","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","8","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","8","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","9","8"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","9","10"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","9","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","9","4"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Fri","5","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Fri","6","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Fri","6","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Fri","6","3"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Fri","6","3"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Fri","7","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Fri","7","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Fri","7","4"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Fri","7","6"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","12","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Thu","13","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Thu","13","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","13","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Thu","14","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Thu","14","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Thu","14","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Thu","14","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Thu","15","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Thu","15","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","15","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Thu","16","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Thu","16","4"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Thu","16","3"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Thu","16","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Thu","16","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Thu","17","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Thu","17","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","17","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Thu","18","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Thu","18","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Thu","18","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Thu","18","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Thu","18","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","18","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Thu","19","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Thu","19","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Thu","19","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Thu","19","3"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Thu","19","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","19","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Thu","20","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Thu","20","3"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","20","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Thu","21","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Thu","21","3"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Thu","21","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Tue","6","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Tue","6","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Tue","6","5"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Tue","6","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Tue","7","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Tue","7","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Tue","8","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","8","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Tue","8","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Tue","8","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Tue","10","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Tue","10","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","10","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Tue","10","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Tue","10","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Tue","11","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","11","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Tue","11","4"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Tue","11","4"
"臺中火車站","國立臺中科技大學","半票","B108","2015","1","Tue","12","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Tue","12","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","12","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Tue","12","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","13","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","12","Tue","13","5"
"臺中火車站","國立臺中科技大學","半票","B108","2015","2","Tue","14","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Tue","14","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","14","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","4","Tue","15","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","5","Tue","15","2"
"臺中火車站","國立臺中科技大學","半票","B108","2015","10","Tue","15","1"
"臺中火車站","國立臺中科技大學","半票","B108","2015","11","Tue","15","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","9","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","9","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Sat","9","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","10","8"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","10","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","10","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","10","7"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","10","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","10","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","11","10"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","11","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","11","8"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","11","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","11","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","11","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","12","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","12","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","12","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","12","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","12","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","12","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","13","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","13","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","13","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","13","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","13","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","13","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","14","7"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","14","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","14","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","14","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","14","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","15","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","15","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","15","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","15","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","15","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","15","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","16","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","16","7"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","16","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","16","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","16","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","16","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Sat","16","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","17","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","17","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","17","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","17","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","17","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","18","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","18","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","18","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","18","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","18","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","18","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","19","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","19","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","19","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","19","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","19","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","19","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","20","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","20","8"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","20","4"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sat","20","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","20","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sat","20","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sat","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sat","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sat","21","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sat","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sun","6","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sun","6","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sun","6","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sun","6","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sun","6","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sun","6","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sun","7","6"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sun","7","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sun","7","9"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sun","7","7"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sun","7","10"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sun","7","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Sun","7","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sun","8","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sun","8","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sun","8","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Sun","8","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sun","9","9"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sun","9","5"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sun","9","3"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","5","Sun","9","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","10","Sun","9","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","11","Sun","9","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","12","Sun","9","1"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","1","Sun","10","9"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","2","Sun","10","2"
"臺中火車站","國立臺中科技大學","中市敬老","B108","2015","4","Sun","10","2"
